comment,label
 큰일 났어요. 이 일을 어쪄죠? 고객님 무슨일이십니까? CD기에서 돈을 찾았는데 안빼고 그냥 와버렸어요. 놀라셨겠네요 인출하신 CD기에 다시 가보셨나요? 가봤더니 덮개는 덮혀있고 화면에 알수없는 문구가 있었어요. 해당금융기관에 전화해 보셨나요? 일요일이라 통화가 안돼요 인터넷이나 스마트뱅킹으로 거래내역을 조회해 보셨나요? 그런건 안하구요. CD기에서 통장정리는 했어요. 인출한 내용이 있던가요? 네 통장에는 돈을 찾았다고 찍혔어요. 누가 돈을 가져갔으면 어쩌죠? 그렇지는 않았을 겁니다. 그러면 절도죄가 되거든요 혹시 가져갔다면 잡을 수는 있나요? CCTV가 있으니 걱정 안하셔도 됩니다. 돈을 누가 가져가지 않았다면 어떻게 된걸까요? CD기는 일정시간이 지나면 덮게가 닫히게 되었습니다 돈이 다시 들어갔다는 거군요? 네 월요일에 은행가시면 돈을 보관해 놓았을 겁니다.,0
 CD기에서 예금인출을 하고 그냥 나와버렸어요 인출한 금액을 가지고 오지 않았다는 말씀이신가요? 네 돈을 안가지고 왔어요 다시 그 장소에 가보셨나요? 네 갔더니 덮개가 덮혀있더라구요 거래내역을 확인해 보셨나요? 통장정리를 했는데 인출된걸로 나와요 은행에 전화는 해 보셨나요? 휴일라서 그런지 전화를 안받더라구요 돈을 잃어버린 걸까요? 거래내역에 있으니 돈은 은행에서 보관하고 있을겁니다. 인출한 금액이 다시 기계속에 들어갔나요? 아마 그랬을것 같네요 그렇다면 다행이네요 근데 돈을 어떻게 찾죠? 은행 영업시간 중에 방문하셔서 사정을 이야기 하시고 찾으시면 됩니다. 저를 어떻게 믿고 돈을 주나요? 통장에 거래내역이 명시되어있으니 믿을 겁니다. 거래내역에 기계에서 돈을 안가져갔다고 표시가 되어있지 않는데도요? CCTV확인후 처리해 줄 것입니다.,0
 저는 초등학생인데요 네 고객님 용돈을 통장으로받아 체크카드를 쓰는데 돈 쓸때마다 알려주는 게 있나요? 네 거래내역 문자 알림 서비스가 있습니다. 그런게 있나요? 네 있습니다. 어떻게 신청해요? 신청을 도와 드릴까요? 지금 신청할 수 있어요? 네 가능합니다. 성함과 주민번호를 말씀해 주시겠습니까? 이름은 000이고 주민번호는 못외워요 그럼 생년월일을 말씀해 주시겠습니까? OOOO년0월0일이요 고객님의 00은행 거래내역 문자 알림서비스를 신청했습니다. 네 감사합니다. 근데 문자서비스 요금도 있아요? 네 잠깐만요 그럼 신청 취소할께요 네 알겠습니다,0
 다른 사람은 카드쓰니까네 얼마썼다꼬 문자도 오드마는 나는 와 안오노? 고객님 거래내역 문자알림 서비스를 문의 하시는건가요? 내이름은000이다 고객님 아이다. 네 000고객님 고객님 아니다 카이 네 000님 거래내역 문자 알림 서비스 궁금하신가요? 문자 알림 서비슨지 뭔지 모르겠고 돈 쓰면 문자 오는거 말이다. 네 그게 문자 알림 서비스 입니다. 문자 알림 서비스 신청 하시겠습니까? 그거를 신청해야 하는가베? 네 따로 신청 하셔야 합니다. 그라믄 나도 해두가 알겠습니다 고객님 아따 고객님 아니다 카이 네000님 주민등록 번호를 말씀해 주시겠습니까? 몰라 그런거 다 이자뿟다 그럼 전화번호를 말씀해 주시겠습니까? OOO에 가마있어봐라 0000에 0000 네 불러주신 번호로 거래내역 문자 알림 서비스 신청 되었습니다.,0
 SMS서비스가 뭔가요?   SMS서비스는 고객님이 카드를 사용하시면 사용내역을 문자로 전송해주는 서비스입니다. 비용이 발생하나요? 네 비용은 월500원입니다. 신청은 어떻게 하나요? 카드사 콜센터로 전화하시면 됩니다. 콜센터 전화번호는 몇번인가요? 0000-0000입니다.  카드회사에 직접가도 신청되나요? 네 카드가 여러 개면 다 따로 신청해야해요? 카드 하나만 신청하시면 됩니다. 가족카드는 어떻게 문자서비스 받을수있나요? 가족카드 하나만 등록하시면 가족모두 문자서비스를 받으실수있습니다. 와우  하나만 하면 다 된다구요? 네 그럼 그거도 제가 신청하면되나요? 네 다른 문의사항이 또 있으신가요? 없어요 고맙습니다,0
 이체를 했는데 계좌번호가 맞는지 모르겠어요.어떡해 해야하죠? 이체한 계좌번호는 확인이 불가능합니다. 그럼 어쩌나요? 스마트폰뱅킹 이용해서 송금하셨나요? 아니요 인터넷뱅킹으로 이체했어요. 그럼 홈페이지 접속하셔서 거래내역을 확인하실수 있습니다. 확인했어요. 근데 숫자를 잘못눌렀나봐요. 10만원 인데 11만원 보냈어요 만원을 더 이체하셨군요. 돈을 돌려받고 싶으신가요? 네 당연하죠 이체를 잘못했을 경우 24시간이내  취소가 가능합니다. 그럼 바로 취소할께요 그런데 상대방이 동의가 필요합니다. 상대방이 동의를 안할수도 있겠네요? 그럴수도 있겠지만 더 정확한건 상담원 연결을 통해 알수 있습니다. 지금 상담원 연결되나요? 네 지금은 업무시간이 아니라 연결이 안되는데 상담 가능시간에 상담할수 있게 예약해 드릴까요? 네.해주세요 상담예약되었습니다.OOOO-OOOO으로 전화가 옵니다. 네. 알겠습니다.,0
 인증서 연장 하려는데요? 공인인증서 연장신청 말씀인가요? 네 이번달 30일이 만료일이더라구요 만료일이 일주일 남으셨네요? 네 그래서 연장하려구요 공인인증서는 어디에 저장하고계신가요? 컴퓨터에요 공인인증서 연장 신청을 도와드리겠습니다 네 홈페이지에 접속에 주시겠습니까? 네 들어갔어요 메뉴중 공인인증센터 클릭하십시오 네 클릭했어요 공인인증서 갱신 클릭하십시오 만료 30일 전부터 갱신이라는데요? 네 지금 만료 일주일전이니 갱신가능합니다. 은행/보험용 공인인증서로 갱신하면 되는거죠? 네 고객님 갱신됐다네요 감사합니다. 좋은 하루 보내십시오,0
 인터넷 뱅킹 신청은 어떻게 하나요?  처음 신청하십니까? 네 처음요 신청하려는 은행 계좌가 있습니까? 네 인터넷 뱅킹 최초 신청시엔 은행을 방문해야 합니다. 은행갈때 가져가야할게 있나요? 신분증과 통장을 가져가야합니다. 주민등록증말고 운전면허증 가져가도 되나요? 네 고객님 00동에 00은행은 어디에있나요? 00로 00길0번 입니다. 은행 업무시간은 언제까지에요? 은행 업무시간은 9시부터 16시까지입니다. 통장말고 카드 가져가도 되나요? 출금계좌의 카드도 가능합니다. 명의는 본인꺼여야하지요? 네 신청자 본인의 계좌여야합니다.  신청하고나서 바로 인터넷뱅킹을 이용할 수 있나요?  인터넷 신청하고 공인인증서 발급 후 사용 가능합니다. ,0
 휴면계좌를 다시 사용하고 싶은데요 휴면계좌를 복구하고 싶으신가요? 네.  복구한 계좌는 어떤 목적으로 사용하실 건가요?  입출금용으로 사용하려구요 휴면계좌 복구에 대해 안내해 드리겠습니다. 네 해주세요 해당 은행을 방문하셔서 휴면정지계좌를 금융거래한도계좌1로 바꿔주세요.  금융거래한도계좌 1요?  네 한도가 너무 적어요 3개월동안 급여이체를하면 금융거래한도계좌2로 되고 12개월이 지나면 일반계좌로 됩니다.  급여이체 말고 다른 방법은 없나요?  은행 카드를 발급받아 3개월간 사용하시면 금융거래한도계좌2로 되고 6개월간 사용하시면 일반계좌로 됩니다.  사용하고 있는 카드가 있는데 또 만들어야하나요? 휴면계좌와 같은 금융사 카드인가요?  네 그럼 사용하시고 계시는 카드를 휴면계좌로 연결하시면 됩니다. 사용해야 하는 금액이 있나요?  정해진 금액은 없습니다.소액이라도 3개월,0
 우편으로 오는 카드 사용내역   보지도 않는데 그만 보내면 안될까요? 카드사는 고객님의 사용내역을 통지해야할 의무가 있기때문에 받으셔야합니다. 그럼 다른방법으로 받을 수는 없나요? 종이내역 말고 전자내역을 받는방법이 있습니다. 어떻게 받을 수 있나요? 카카오톡 이나 문자 메시지로 받아볼 수 있습니다. 진작 좀 알려주시지…. 지금 신청해도 되나요? 네 그럼 신청할께요 본인확인을 위해 인증번호를보냈습니다. 몇번입니까? 1234요 네 감사합니다. 사용내역을 어떻게 받고싶으신가요? 문자로 받고싶어요 네 카드사용내역 문자서비스 신청되었습니다. 문자로 신청알림메세지 받으셨나요? 네 왔어요 사용내역은 언제부터 받을 수 있는건가요? 다음달 부터 받을 수 있습니다.,0
 구매 영수증이 없으면 환불 못받나요? 환불받을 수 있는 방법이 있습니다. 어! 영수증과 결제카드가 없으면 환불 안된다고 들었는데 어떻게 환불이 되는거죠? 맞습니다. 그렇다고 아예 받을 수 있는 방법이 없는건 아닙니다. 우와! 그 방법이 뭐에요? 구매내역을 확인하는겁니다. 물건 구입날짜와 시간을 기억하시나? 음…..정확하진 않지만 11월 20일 오전 11시 쯤이요 카드로 결제하셨나요? 아니요. 현금계산이요 구매내역이 확인되었습니다.영수증을 재발행 해 드리겠습니다. 감사합니다. 재발행 영수증으로 환불 처리하겠습니다. 네. 물건을 포장을 뜯지 않으면 다 환불 되나요? 네. 됩니다. 포장을 뜯으면요? 환불이 불가능합니다. 그렇지만 물건에 하자가 있을 경우에는 환불가능합니다. 영수증 분실을 대비하는  좋은 방법이 있나요? 네. 전자영수증을 받으시는 방법이 있습니다.,0
 영수증으로 네이버포인트를 적립할 수 있다고 들었는데 맞나요? 네. 맞습니다. 영수증 리뷰는 어떻게 해요? 네이버에애서 마이플레이스를 설치해 주세요. 그걸 첫 화면에 보이게 하고싶은면 어떻게 하죠? 추가 버튼을 누르면됩니다. 그 다음은요? 영수증 인증 화면이 나오면 리뷰를 클릭합니다. 그리고는 어떻게 하나요? 영수증 등록을 동의 하시고 영수증 인증을 클릭하세요. 네. 했어요. 별점과 리뷰 작성 후 사진을 올리시면 완료됩니다. 내가 올린 리뷰를 보고싶으면요? 등록 완료 후 확인누르면 등록한 리뷰를 다시 볼 수 있습니다. 적립은 얼마나 되나요? 처음 방문시 1건당 50원입니다. 하루에 여러 번 등록 할 수 있나요? 하루 5회까지 입니다. 적립한 건 어떻게 쓰나요? 네이버 쇼핑 할 때 네이버페이로 결제할 수 있습니다.,0
 캐시백 내역도 확인이 되나요?  네. 가능합니다. 알고싶으신 캐시백이 어떤것인가요? 00카드 캐시백이에요 캐시백 신청은 되어있으신건가요? 네. 당연하죠? 궁금한 내용이 무엇인가요? 캐시백이용을 몇 회 했는지 알고싶어요 학인해보니 고객님 앞으로 적립된 캐시백은 7회입니다. 궁금할 때마다 물어봐야하나요? 캐시백 현황을 문자로 알려 드리는데 못받으셨나요? 네. 저에게는 처음부터 안오던데요. 고객님의 전화번호를 알려주시겠습니까? OOO-OOOO-OOOO이요 전화번호가 변경되었네요. 전화번호를 수정해놓겠습니다. 어 잊고있었네요 근데 캐시백은 언제 받나요? 매달 15일에 받게됩니다. 확인은 어디서 하나요? 홈페이지에서 확인 가능하며 문자로도 알려드립니다.,0
 모바일 상품권에 대해 궁금한데요. 네. 고객님. 미성년자도 구매할 수 있나요? 미성년자 회원은 법정대리인이 해당약관에 동의해야만 구매 계약이 체결될 수 있습니다. 중 1인 제 친구가 떢볶이 모바일 쿠폰을 보내려면 부모님 동의가 있어야 된다고요? 네. 맞습니다. 동의가 없으면 취소할 수 있나요? 네. 취소할 수 있습니다. 누가 취소하나요? 본인이나 법정대리인이 취소할 수 있습니다. 모바일 상품권 살 때 통장에서 돈이 나가면 현금영수증 해주나요? 현금영수증 해주는 대상자가 다릅니다. 선물한 사람안테 해줘야 하는거 아닌가요? 선물 받으신 분께서 물품을 교환할 때 매장에서 선물 받으신 분으로 현금영수증 처리를 해 줍니다. 선물한 결제 영수증은 어디서 확인하나요? 카드결제 하셨나요? 아니요. 카카오페이로 결제했어요. 그럼 카카오톡-더보기-카카오페이 홈에서 확인할 수 있습니다. 더보기는 아래쪽에 있는 점 3개를 뜻하죠? 네. 맞습니다.,0
 울산 북구에서 하는 이벤트 보고 전화드렸는데요. 어떤 이벤트인가요? 골목상권 활성화 이벤트인데요. 네. 고객님. 영수증 확인하고 3만원 이상이면 되는 거죠? 네. 맞습니다. 물건 하나의 가격을 말하나요? 아니요. 물건 합산이 됩니다. 어디서 사용한 영수증인가요? 일반음식점이나 휴게음식점이나 제과점 마지막에 뭐라고요? 못들었어요. 즉석판매제조 가공업소입니다. 즉석판매제조 가공업소에 어떤게 있나요? 떡집이나 반찬가게 마트 영수증도 되나요? 마트는 골목상권 활성화 업소대상이 아닙니다. 미용실은 되나요? 네. 공공위생업소라서 됩니다. 영수증 들고 동사무소 가면 된다던데 아무때나 가나요? 영수증 발행 5일 안에 오셔야 합니다.,0
 골목상권 활성화 이벤트에 대해 물어보려구요. 네 울산 북구 소재 위생업소라 되어 있는데  위생업소가 무엇인가요? 위생업소에는 식품위생업소와 공중위생업소가 있습니다. 식품위생업소는 뭐죠? 일반음식점이나 카페 공중위생업소는 뭐죠? 숙박업소 남구에 있는 카페에서 사용한 영수증 되나요? 북구 소재이므로 해당되지 않습니다. 수량이 10만 개던데 10만 개 다 사용하면 어떻게 되나요? 이벤트 행사가 종료되므로 사은품 지급도 중단됩니다. 저는 편의점 잘 가는데 이건 안되나요? 네. 안됩니다. 영수증 가지고 어디로 가나요? 관할 동사무소나 북구청 환경위생과로 방문하시면 됩니다. 사은품은 1인 몇 개까지인가요? 1인 15개입니다. 영수증은 몇 개까지 가져가야 하나요? 최대 3개까지입니다.,0
 외식할인 캠페인에 참여하고 있는데요. 네. 고객님. 외식할인 캠페인이 중단 되었나요? 네. 현재 중단되었습니다. 왜 중단되었나요? 수도권을 중심으로 코로나 확진자 증가로 잠정중단 하기로 결정되었습니다. 제가 지난 달에 스탬프를 5개 찍었거든요. 그러면 캐시백이 안되는 건가요? 아닙니다. 외식할인 캠페인 이용실적은 정상적으로 반영됩니다. 5개 찍은 거 언제 캐시백 되죠? 12월 16일에 캐시백 될 예정입니다. 네. 다행이네요. 외식할인 캠페인은 언제 다시 하나요? 추후에 정부지침이 내려오면 재개됩니다. 스탬프 4개에 대해 10.000원 캐시백 되잖아요. 저는 1개 남는데 그거 합산해서 적용되겠죠? 네. 자동으로 합산됩니다. 얼마나 많은 사람들이 응모했나요? 응모상황은 카드사 홈페이지에 나오므로 확인 할 수 있습니다. 정부에서 경제를 살리기 위해 많이 애써 주셔서 감사드립니다. 네. 감사합니다. 설명해주셔서 고맙습니다.,0
 체크카드 사용하고 있는데요 휴대폰으로 문자 오게 할 수 있나요? 네. 할 수 있습니다. 본인 명의의 체크카드인가요? 네. 제 이름으로 만들었어요. 만 14세 이상인가요? 네. 고등학교 3학년이예요. 체크카드 쓰면 어떨 땐 문자왔는데 왜 그런건가요? 결제내역이 2만원 이상이면 무료로 문자받을 수 있도록 신청 되었습니다. 신청할 때 수수료가 들까요? 신청할 때 수수료는 없습니다. 문자알림 하면 수수료가 나간다고 하던데요? 문자알림 서비스를 이용하면 대달 300원의 수수료가 나가게 됩니다. 체크카드로 계산하면 얼마 썼다고 오겠네요? 네. 결제하면 문자발송 됩니다. 친척분이 보내주는 돈도 문자가 오나요? 은행 입출금내역 서비스를 별도로 신청하셔야 합니다. 홈페이지에서 신청하면 되나요? 미성년자는 은행창구에서 직접 신청하셔야 합니다. 뭘 가져가면 되나요? 학생증과 등본이 있으면 됩니다.,0
 돌아가신 분의 통장거래 내역 뗄 수 있나요? 네. 고객님 사망하신 분의 통장을 가지고 계신가요? 네. 가지고 있습니다. 엄마 통장인데 처리할 수 있나요? 몇 가지 서류를 지참하여 방문하시면 됩니다. 무엇이 필요한가요? 사망확인서 5년 전부터 지금까지 보고싶어요. 네. 가능합니다. 더 오래 전꺼도 볼 수 있나요? 10년 전꺼도 볼 수 있습니다. 누가 얼마를 보냈는지 알 수 있나요? 네. 확인할 수 있습니다. 엄마의 다른 통장도 확인 할 수 있나요? 네. 어떻게 확인하나요? 금융감독원에 상속인 금융조회 하시면 조회된 금융기관에서 어머니의 금융거래 내역서를 확인 할 수 있습니다. 잃어버린 통장이나 찾지 않은 통장도 알 수 있나요? 네. 가능합니다.,0
 휴대폰을 어디에 사용했는지 알고 싶어요. 몇 가지 확인해 보겠습니다. 명의는 누구입니까? 자녀입니다. 어떤 사용 내역을 말씀하시나요? 카카오톡을 누구와 했는지 알고싶은데요. 네. 그건 확인할 수 없습니다. 게임에서 대화한 내용은요? 확인 할 수 없습니다. 부모는 다 확인할 수 있는 줄 알았어요. 어떤 걸 확인 할 수 있을까요? 통화내역은 확인 할 수 있습니다. 통화내역이 뭐죠? 통화한 사람과 통화한 시간을 말합니다. 동영상은 확인 못하나요? 자녀가 보여주지 않은 이상 볼 수 없습니다. 자녀가 비밀번호를 걸어 놓았는데 풀어주나요? 비밀번호는 통신사와는 관련이 없습니다. 비밀번호를 잊어버리면 어떻게 해야 할까요? 폰 제조사 AS센터에 직접 가면 됩니다.,0
 울산페이 결제가 왜 안될까요? 네. 고객님 QR결제를 하고 계신가요? 카드결제를 하고 계신가요? 카드결제를 하고 있습니다. 어디서 결제하려고 하나요? 00수선집 인데요. 고객님 죄송합니다만 00수선집은 울산페이 가맹점이 아니라 이용하실 수 없습니다.  QR결제와 카드결제는 다른가요? QR결제는 울산페이 가맹점에서만 이용 가능하고 카드결제는 울산 소재 체크카드 사용되는 대부분의 점포에서 사용하실 수 있습니다. 점포에서는 어떤 결제를 좋아하나요? QR결제입니다. 왜요? 네. QR결제는  카드 수수료가 나가지 않기 때문입니다. 제가 20만원을 충전해서 쓰고 있는데 2만원 할인 받는 거 맞죠? 네. 10% 할인 받으셨습니다. 매번 10% 할인 받죠? 평소에는 5% 할인 받고요 올해 3월~6월 지역활성화를 위해 10%할인 혜택을 주고 있습니다. 달마다 할인율이 다르네요? 네. 그렇습니다. 네. 많이 애용할께요.,0
 캐시백 내역을 보고 싶은데 볼 수 있나요? 네. 고객님. 어떤 캐시백을 말씀하시나요? 00카드의 캐시백인데요. 캐시백은 신청한 사람만 받는데 신청했나요? 네. 했어요. 여쭤보시겠어요? 캐시백을 몇 회 이용했는지 모르겠어요. 000이름으로 적립된 캐시백은 7회로 확인되고 있습니다. 궁금할 때마다 전화로 물어봐야 알 수 있나요? 캐시백 적립 현황을 문자로 알려 드리고 있는데 문자 못 받으셨나요? 네. 못받았어요. 처음부터 안왔는데요. 몇 가지 확인해 보겠습니다. 성함이 어떻게 되나요? 000입니다. 전화번호는요? OOOO-OOOO-OOOO인데요. 고객님의 전화번호가 변경되었네요. 말씀해주신 전화로 변경해 드리겠습니다. 이제 문자가 오겠네요? 네. 캐시백 현황을 바로 문자로 확인할 수 있습니다.,0
 카드포인트가 소멸된다는 문자를 받았는데요. 네. 고객님 포인트가 없어진다는 것인가요? 네. 그렇습니다. 힘들게 쌓았는데 다시 찾을 수 없나요? 소멸 되면 다시 환급되지 않습니다. 포인트 유효기간이 언제예요? 네. 5년간 유효하며 월단위로 소멸하게 됩니다. 아까운데 현금으로 안 바꿔주나요? 네. 가능하십니다. 바로 해 줄 수 있나요? 네. 할 수 있습니다. 본인 소유의 카드입니까? 네. 맞습니다. 본인 확인을 위해 소유자님의 성함과 연락처를 말씀해 주세요. OOO이고 OOO-OOOO-OOOO입니다. 포인트는 10.000원 단위로 현금 전환할 수 있습니다. 제 포인트가 얼마있나요? 57.000 포인트 있습니다. 50.000원 현금으로 받을 수 있어 다행입니다.,0
 영수증으로 네이버포인트를 적립하는 방법을 알고 싶습니다. 네. 고객님. 영수증 리뷰하면 된다던데요? 네. 고객님. 네이버에 마이플레이스를 설치해 주세요. 영수증 리뷰를 보이게 하려면 어떻게 하나요? 추가 버튼을 클릭하면 됩니다. 그 다음에 어떻게 하죠? 영수증 인증 할 수 있는 화면이 나오면 리뷰를 클릭합니다. 그 다음은요? 영수증 등록 동의 절차가 끝나고 영수증 인증을 클릭하세요. 네. 했어요. 별점과 리뷰 작성 후 사진을 올리면 됩니다. 다 됐어요? 영수증 등록 완료하면 됩니다. 얼마나 쌓이나요? 첫 방문시 1건당 50원입니다. 하고 싶은만큼 영수증리뷰를 할 수 있나요? 하루 5회까지 제한되며 재방문시 1건당 10원입니다. 네이버페이 적립한 걸로 쇼핑할 수 있나요? 네이버 쇼핑 할 때 네이버페이로 결제하면 됩니다. ,0
 환불 받고 싶은데 영수증 분실해도 환불해 주나요? 네. 환불해 드립니다. 환불 받으려면 영수증 지참하라고 하던데요? 네. 원칙상은 그렇지만 아예 못받는 건 아닙니다. 결제카드만 들고 가도 되나요? 네. 결제카드를 들고 방문하시면 됩니다. 언제 구입하셨나요? 5월 5일 5시요. 결제카드를 제시하면 구매내역을 확인해드릴께요. 네. 죄송합니다. 괜찮습니다. 구매내역을 확인 해 보니 본 매장에서 구매하셨네요. 영수증을 재발행 해 드리겠습니다. 네. 감사합니다. 재발행 영수증으로 환불 처리하도록 하겠습니다. 네. 마음에 안들어서 가져와도 환불해 주나요? 포장을 뜯지 않은 상태로 가져오셔야 합니다. 하자 있는 물건은 환불해 주죠? 네. 물건에 하자가 있을 경우는 가능합니다. 환경오염 때문에 종이 영수증 안 쓰면 좋다던데요? 네. 전자영수증을 발행 받으시면 편리합니다.,0
 잔고증명서 떼 오라고 하던데요. 네. 고객님 잔고증명서가 뭔가요? 자본금을 심어두었음을 확인 할 수 있는 서류입니다. 자본금이 10억 미만입니까? 네. 그렇지요. 아무 통장이나 다 가능한가요? 아닙니다. 개인의 입출금 통장이면 됩니다. 마이너스통장 되나요? 안됩니다. 마이너스통장도 입출금 되는데요? 마이너스 통장은 엄밀하게 말하면 대출상품입니다. 돈이 얼마 이상 있어야 하나요? 필요한 자본금 이상으로 있어야 합니다. 지금 받아도 되는지 모르겠네요? 기준일인 잔고증명서를 등기신청 하기전 2주 안에 것을 발급받으면 됩니다. 9월 14일 기준으로 발급 받아라고 하던데요. 네. 9월 14일에 잔고증명서를 발급 받으시고 2주 후인 9월 27일 전에 등기신청하면 되는 겁니다. 물건대금을 결제해야 하는데 돈을 미리 못빼나요? 9월 14일 자정까지만 빼지 않고 그 이후로 빼도 됩니다.,0
 물건을 환불받고 싶어서 왔습니다. 네. 고객님.  저희 매장에서 구매하신 게 맞나요? 네. 맞습니다. 혹시 영수증도 들고 오셨나요? 여기 있습니다. 환불 받으려는 물건은 무엇인가요? 돼지불고기입니다. 구입하신 날짜를 확인해 보니 어제 구입하셨네요. 네. 맞습니다. 어떤 이유로 환불하려고 하나요? 고기에 잡내가 너무 많이 납니다. 소비자에 따라 다르게 느낄 수 있는데요. 그냥 둬도 냄새가 나는데 맡아보시겠어요? 네. 상품을 줘 보세요. 고기 특유의 냄새가 아니라 상한 듯한 냄새가 나는 걸로 느껴지네요. 혹시 이걸 드셔서 배탈이나 장염에 걸리진 않으셨는지요? 굽자마자 이상해서 먹진 않았습니다. 고객님 구매하신 결제카드 주시겠어요? 네. 여기 있습니다.,0
 해외 나갈 때 통장잔고 증명서 필요한데요. 네 OO은행에서 발급 안해도 되나요? 네. 꼭 OO은행이 아니어도 됩니다. 지방은행도 상관없나요? 네. 그럼요. 본점만 가야 하나요? 지점도 상관없습니다. 학교에서 제출하라 했는데 OO은행이나 OO은행에서 발급한 이라고 해서 은행이 지정된 줄 알았어요. 금융기관으로 인정된 곳은 전혀 상관이 없습니다. 제 통장에 잔고가 1.500만원 정도 있는데 3.000만원이 기준이라는데 맞나요? 그 부분은 학교에 문의를 해야 할 것 같습니다. 유학비자 신청이 안 되면 대학 갈 수 있나요? 유학비자 취득을 못하면 대학합격과는 별개로 공부할 수 없습니다. 정말 못 가게 되면 어쩌죠? 대학 측과 잘 협의하면 잔고액수 뿐만 아니라 잔고증명서가 없어도 비자를 취득할 수 있으니 꼭 상담 받으시길 바랍니다. 학교에서 문제 삼으면 어쩌죠? 대학 측에서 서류 미비로 유학비자 신청을 못한다고 한다면 문제가 되지만 본인 이력에 따라 서류 준비에 의미를 두지 않을 수도 있으니 문의하는게 먼저일것 같습니다. 네. 학교에 알아봐야겠습니다. 좋은 결과가 있길 바랍니다.,0
 OO은행에서 입출금 내역서 뽑을 수 있나요? 네. 있습니다. 어디 가서 뽑나요? 아닙니다. 모바일 앱에서 합니다. 절차 좀 알려주시겠어요? 어플에서 고객센터로 들어간 후 증명서 발급-예금-거래내역서 발급으로 가면 됩니다. 네. 찾을 수 있을 것 같네요. 근데 이거 프린트로 출력 되나요? 네. 출력 할 수 있습니다. 신용카드 만들려고 하는데 입금내역서를 팩스로 보내 달라고 하던데 팩스도 되나요? 네. 팩스로 보낼 수 있습니다. 제가 보낸 분의 계좌번호가 나오게 뽑아지나요? 상대방 계좌번호는 나오지 않습니다. 친구가 뽑은 입금내역서 본 적 있는데 거기에는 상대방 계좌가 나오던데요? 간혹 은행마다 입금을 할시 최근에 입금한 계좌가 나오기는 합니다. 상대방 계좌를 알아야 하는데 어쩌죠? 상대방에게 물어보면 됩니다. 물어볼 상황이 안되는데요? 고객센터로 이메일이나 팩스로 입금내역서를 요청해 보시면 됩니다. 네. 알겠습니다.,0
 개인회생 신청에 부채확인서 제출하라는데 이거 금융거래내역서랑 같은 거 아닌가요? 같은 서류는 아니지만 내용은 비슷하다고 보면 됩니다. 부채증명서 발급 받을 수 있나요? 네. 할 수 있습니다. 어떻게 받죠? 금융기관에 요청하여 팩스로 받으시면 됩니다. 부채증명서 발급시 비용을 많이 요구하던데요? 그럴 경우 금융거래내역서를 대신 받아도 됩니다. 왜 대신 사용해도 되나요? 금융거래내역서에 현재 잔여 채무가 얼마나 되는지 기재되어 있기 때문입니다. 금융거래내역서를 대신 낼 때 다른걸 준비해야 하나요? 진술서를 첨부하는 것이 좋습니다. 진술서에 어떤 내용을 넣어요? 부채증명서 발급 비용이 과다 청구하여 대신 금융거래내역서 상의 현재 잔여 채무 확인으로 대OO은행다는 내용이면 좋겠습니다. 금융거래내역서도 은행에 요청하면 되나요? 네. 맞습니다. 팩스 받을 곳이 마땅치 않은데 어쩌죠? 금융기관을 직접 방문하면 좋겠습니다. 네. 설명해주셔서 감사합니다. 좋은 하루 되세요.,0
 거래내역 보려면 인터넷뱅킹으로 볼 수 있죠? 네. 인터넷뱅킹으로 확인 할 수 있습니다. 로그인 할 때 비밀번호 넣잖아요. 저희 부모님이 비밀번호를 알고 있는데 그럼 제 거래 내역 확인 할 수 있는거죠? 네. 로그인 하면 확인 가능합니다. 부모님이 거래내역 안보게 하는 2차 보안 장치 같은 거 없나요? 2차 보안 장치는 없습니다. 어떻게 하면 안 볼 수 있지요? 비밀번호를 변경하면 볼 수 없습니다. 바뀐 비밀번호를 알려 달라 할텐데요? 부모님과 솔직하게 이야기를 나누는게 좋겠습니다. 제 계좌 중에서 하나만 안 보게 할 수 없나요? OO은행인터넷뱅킹에서 고객의 사생활 보호를 위한 서비스가 있긴 합니다. 그건 어떤 서비스인가요? 나만의 계좌를 등록하면 계좌번호가 보이지 않습니다. 그런 서비스가 있군요. 계좌 등록하면 부모님이 못보네요? 네. 그렇습니다. 제가 그 계좌를 보고 싶을 땐 어떻게 하나요? 직접 그 계좌의 계좌번호를 입력하시면 됩니다. 네. 감사합니다.,0
 증권사에서 거래하는 거래내역 알람을 받지 않기로 했거든요. 네. 고객님. 근데 이메일을 열어보니 거래내역이 와있더라구요. 이메일로도 알림 받지 않는거 아닌가요? 이메일에 온 내용이 무엇인지에 따라 다릅니다. 불원 신청을 어떻게 했나요? 전화로 했어요. 전화로 신청해서 불원 등록을 했어도 유효기간이 2년이므로 재등록 하셔야 합니다. 저 진짜 안 받고 싶은데요. 불원 등록하더라도 꼭 필요한 경우에는 안내가 갑니다. 어떤 경우인가요? 신용/대출 만기상환 안내문이나 펀드잔고 통보입니다. 홍보물만이라도 안오게 할 수 있나요? 홍보물만 받지 않겠다고 등록하시면 됩니다. 이메일 말고 다른 곳으로 바꿀 수 있나요? 네. 변경할 수 있습니다. 그럼  자택으로 바꿔 주세요. 자택 주소 확인하겠습니다. 네. 00시 00구 00로OOO번지입니다. 더 궁금한 것은 저희 고객센터로 문의해주세요.,0
